province_id,province_th,province_en,district_id,district_th,district_en,lat,lon
72,สุพรรณบุรี,Suphanburi,7207,สองพี่น้อง,Song Phi Nong,14.18895,99.9758
72,สุพรรณบุรี,Suphanburi,7206,ดอนเจดีย์,Don Chedi,14.64804,99.94734
72,สุพรรณบุรี,Suphanburi,7202,เดิมบางนางบวช,Doem Bang Nang Buat,14.83333,100.1
72,สุพรรณบุรี,Suphanburi,7210,หนองหญ้าไซ,Nong Ya Sai,14.77644,99.85751
72,สุพรรณบุรี,Suphanburi,7205,ศรีประจันต์,Si Prachan,14.617,100.15
84,สุราษฎร์ธานี,Surat Thani,8412,บ้านนาสาร,Ban Na San,8.80837002,99.36955296
84,สุราษฎร์ธานี,Surat Thani,8413,บ้านนาเดิม,Ban Na Doem,8.935066012,99.24618798
84,สุราษฎร์ธานี,Surat Thani,8405,เกาะพะงัน,Ko Pha-ngan,9.701103979,100.022449
84,สุราษฎร์ธานี,Surat Thani,8404,เกาะสมุย,Ko Samui,9.58222,99.98404
84,สุราษฎร์ธานี,Surat Thani,8409,บ้านตาขุน,Ban Ta Khun,8.999999972,98.87
84,สุราษฎร์ธานี,Surat Thani,8419,วิภาวดี,Vibhavadi,9.238889,98.978889
84,สุราษฎร์ธานี,Surat Thani,8410,พนม,Phanom,8.855,98.813333
84,สุราษฎร์ธานี,Surat Thani,8414,เคียนซา,Khian Sa,8.840833,99.194167
84,สุราษฎร์ธานี,Surat Thani,8408,คีรีรัฐนิคม,Khiri Rat  Nikhom,9.032743276,98.95551501
84,สุราษฎร์ธานี,Surat Thani,8401,เมืองสุราษฎร์ธานี,Mueang Surat Thani,9.136389,99.320278
84,สุราษฎร์ธานี,Surat Thani,8406,ไชยา,Chaiya,9.38458298,99.18420598
84,สุราษฎร์ธานี,Surat Thani,8411,ท่าฉาง,Tha Chang,9.268020881,99.19492708
84,สุราษฎร์ธานี,Surat Thani,8402,กาญจนดิษฐ์,Kanchanadit,9.165556,99.471111
84,สุราษฎร์ธานี,Surat Thani,8418,ชัยบุรี,Chai Buri,8.462778,99.076667
84,สุราษฎร์ธานี,Surat Thani,8403,ดอนสัก,Don Sak,9.313889,99.690278
84,สุราษฎร์ธานี,Surat Thani,8415,เวียงสระ,Wiang Sa,8.654082966,99.29299997
84,สุราษฎร์ธานี,Surat Thani,8407,ท่าชนะ,Tha Chana,9.572222,99.165
84,สุราษฎร์ธานี,Surat Thani,8417,พุนพิน,Phunphin,9.109722,99.231944
84,สุราษฎร์ธานี,Surat Thani,8416,พระแสง,Phrasaeng,8.568333,99.248333
32,สุรินทร์,Surin,3210,สังขะ,Sangkha,14.6161736,103.8846545
32,สุรินทร์,Surin,3209,ศีขรภูมิ,Sikhoraphum,14.94396316,103.8038376
32,สุรินทร์,Surin,3216,เขวาสินรินทร์,Khwao Sinarin,15.00222,103.59639
32,สุรินทร์,Surin,3207,รัตนบุรี,Rattanaburi,15.32028,103.85694
32,สุรินทร์,Surin,3211,ลำดวน,Lamduan,14.718503,103.667466
32,สุรินทร์,Surin,3206,กาบเชิง,Kap Choeng,14.47472,103.59417
32,สุรินทร์,Surin,3205,ปราสาท,Prasat,14.64056,103.40472
32,สุรินทร์,Surin,3204,จอมพระ,Chom Phra,15.1175,103.61139
32,สุรินทร์,Surin,3203,ท่าตูม,Tha Tum,15.31833,103.675
32,สุรินทร์,Surin,3202,ชุมพลบุรี,Chumphon Buri,15.35083,103.38889
32,สุรินทร์,Surin,3208,สนม,Sanom,15.19889,103.76167
32,สุรินทร์,Surin,3212,สำโรงทาบ,Samrong Thap,15.0225,103.93611
32,สุรินทร์,Surin,3201,เมืองสุรินทร์,Mueang Surin,14.88433,103.490522
32,สุรินทร์,Surin,3214,พนมดงรัก,Phanom Dong Rak,14.445556,103.304444
32,สุรินทร์,Surin,3215,ศรีณรงค์,Si Narong,14.76694,103.87472
32,สุรินทร์,Surin,3217,โนนนารายณ์,Non Narai,15.23833,103.91306
32,สุรินทร์,Surin,3213,บัวเชด,Buachet,14.52667,103.945
64,สุโขทัย,Sukhothai,6405,ศรีสัชนาลัย,Si Satchanalai,17.5732,99.6787
64,สุโขทัย,Sukhothai,6406,ศรีสำโรง,Si Samrong,17.1647,99.8619
64,สุโขทัย,Sukhothai,6404,กงไกรลาศ,Kong Krailat,16.9525,99.9761
64,สุโขทัย,Sukhothai,6403,คีรีมาศ,Khiri Mat,16.8208,99.7679
64,สุโขทัย,Sukhothai,6407,สวรรคโลก,Sawankhalok,17.2836,99.8571
64,สุโขทัย,Sukhothai,6401,เมืองสุโขทัย,Mueang Sukhothai,17.0298,99.7902
64,สุโขทัย,Sukhothai,6408,ศรีนคร,Si Nakhon,17.348,99.9908
64,สุโขทัย,Sukhothai,6409,ทุ่งเสลี่ยม,Thung Saliam,17.3679,99.5673
64,สุโขทัย,Sukhothai,6402,บ้านด่านลานหอย,Ban Dan Lan Hoi,17.0061,99.5747
43,หนองคาย,Nong Khai,4316,รัตนวาปี,Rattanawapi,18.22,103.18
43,หนองคาย,Nong Khai,4317,โพธิ์ตาก,Pho Tak,17.9084,102.4151
43,หนองคาย,Nong Khai,4301,เมืองหนองคาย,Mueang Nong Khai,17.8379,102.7825
43,หนองคาย,Nong Khai,4302,ท่าบ่อ,Tha Bo,17.8064,102.5528
43,หนองคาย,Nong Khai,4305,โพนพิสัย,So Phisai,17.9309,103.1279
43,หนองคาย,Nong Khai,4307,ศรีเชียงใหม่,Si Chiang Mai,17.9382,102.4954
43,หนองคาย,Nong Khai,4308,สังคม,Sangkhom,18.0599,102.2319
43,หนองคาย,Nong Khai,4314,สระใคร,Sakhrai,17.658,102.6905
43,หนองคาย,Nong Khai,4315,เฝ้าไร่,Fao Rai,17.9895,103.2894
39,หนองบัวลำภู,Nong Bua Lamphu,3901,เมืองหนองบัวลำภู,Mueang Nong Bua Lam Phu,17.20406,102.44068
39,หนองบัวลำภู,Nong Bua Lamphu,3906,นาวัง,Na Wang,17.3429,102.07157
39,หนองบัวลำภู,Nong Bua Lamphu,3902,นากลาง,Na Klang,17.30722,102.18861
39,หนองบัวลำภู,Nong Bua Lamphu,3903,โนนสัง,Non Sang,16.8687,102.56642
39,หนองบัวลำภู,Nong Bua Lamphu,3905,สุวรรณคูหา,Suwannakhuha,17.54605,102.24852
39,หนองบัวลำภู,Nong Bua Lamphu,3904,ศรีบุญเรือง,Si Bun Rueang,16.96705,102.27607
37,อำนาจเจริญ,Amnat Charoen,3706,หัวตะพาน,Hua Taphan,15.67594,104.52702
37,อำนาจเจริญ,Amnat Charoen,3707,ลืออำนาจ,Lue Amnat,15.70781,104.71118
37,อำนาจเจริญ,Amnat Charoen,3705,เสนางคนิคม,Senangkhanikhom,16.0513,104.68441
37,อำนาจเจริญ,Amnat Charoen,3704,พนา,Phana,15.66895,104.85675
37,อำนาจเจริญ,Amnat Charoen,3703,ปทุมราชวงศา,Pathum Ratchawongsa,15.89542,104.89611
37,อำนาจเจริญ,Amnat Charoen,3702,ชานุมาน,Chanuman,16.12553,104.92279
37,อำนาจเจริญ,Amnat Charoen,3701,เมืองอำนาจเจริญ,Mueang Amnat Charoen,15.85851,104.62883
41,อุดรธานี,Udon Thani,4102,กุดจับ,Kut Chap,17.4255,102.5666
41,อุดรธานี,Udon Thani,4103,หนองวัวซอ,Nong Wua So,17.1625,102.5727
41,อุดรธานี,Udon Thani,4107,ทุ่งฝน,Thung Fon,17.4852,103.1971
41,อุดรธานี,Udon Thani,4110,วังสามหมอ,Wang Sam Mo,16.9497,103.4286
41,อุดรธานี,Udon Thani,4109,ศรีธาตุ,Si That,16.9727,103.2166
41,อุดรธานี,Udon Thani,4108,ไชยวาน,Chai Wan,17.2866,103.2233
41,อุดรธานี,Udon Thani,4101,เมืองอุดรธานี,Mueang Udon Thani,17.415,102.786667
41,อุดรธานี,Udon Thani,4104,กุมภวาปี,Kumphawapi,17.1095,103.0069
41,อุดรธานี,Udon Thani,4111,บ้านดุง,Ban Dung,17.7388,103.2202
41,อุดรธานี,Udon Thani,4120,สร้างคอม,Sang Khom,17.8255,103.0886
41,อุดรธานี,Udon Thani,4118,น้ำโสม,Nam Som,17.7705,102.1897
41,อุดรธานี,Udon Thani,4119,เพ็ญ,Phen,17.6646,102.9436
41,อุดรธานี,Udon Thani,4106,หนองหาน,Nong Han,17.3605,103.1055
41,อุดรธานี,Udon Thani,4121,หนองแสง,Nong Saeng,17.1675,102.7805
41,อุดรธานี,Udon Thani,4122,นายูง,Na Yung,17.9041,102.1175
41,อุดรธานี,Udon Thani,4123,พิบูลย์รักษ์,Phibun Rak,17.5491,103.0575
41,อุดรธานี,Udon Thani,4124,กู่แก้ว,Ku Kaeo,17.1722,103.153
41,อุดรธานี,Udon Thani,4125,ประจักษ์ศิลปาคม,Prachaksinlapakhom,17.2547,103.0011
41,อุดรธานี,Udon Thani,4117,บ้านผือ,Ban Phue,17.6875,102.4727
41,อุดรธานี,Udon Thani,4105,โนนสะอาด,Non Sa-at,16.9225,102.9436
53,อุตรดิตถ์,Uttaradit,5306,บ้านโคก,Ban Khok,18.0250,101.0700
53,อุตรดิตถ์,Uttaradit,5301,เมืองอุตรดิตถ์,Mueang Uttaradit,17.6256,100.0942
53,อุตรดิตถ์,Uttaradit,5302,ตรอน,Tron,17.47231,100.13467
53,อุตรดิตถ์,Uttaradit,5303,ท่าปลา,Tha Pla,17.85868,100.47061
53,อุตรดิตถ์,Uttaradit,5304,น้ำปาด,Nam Pat,17.728333,100.684444
53,อุตรดิตถ์,Uttaradit,5305,ฟากท่า,Fak Tha,17.992222,100.878611
53,อุตรดิตถ์,Uttaradit,5307,พิชัย,Phichai,17.35,100.05
53,อุตรดิตถ์,Uttaradit,5308,ลับแล,Laplae,17.65741,100.01484
53,อุตรดิตถ์,Uttaradit,5309,ทองแสนขัน,Thong Saen Khan,17.5414537,100.3048897
61,อุทัยธานี,Uthai Thani,6101,เมืองอุทัยธานี,Mueang Uthai Thani,15.37266518,100.0336665
61,อุทัยธานี,Uthai Thani,6107,ลานสัก,Lan Sak,15.52289,99.4611
61,อุทัยธานี,Uthai Thani,6106,บ้านไร่,Ban Rai,15.24921,99.32817
61,อุทัยธานี,Uthai Thani,6105,หนองขาหย่าง,Nong Khayang,15.362,99.929
61,อุทัยธานี,Uthai Thani,6104,หนองฉาง,Nong Chang,15.392,99.844
61,อุทัยธานี,Uthai Thani,6103,สว่างอารมณ์,Sawang Arom,15.6025,99.7849
61,อุทัยธานี,Uthai Thani,6108,ห้วยคต,Huai Khot,15.32761,99.51941
61,อุทัยธานี,Uthai Thani,6102,ทัพทัน,Thap Than,15.46063,99.89166
34,อุบลราชธานี,Ubon Ratchathani,3432,สว่างวีระวงศ์,Sawang Wirawong,15.23439,105.076
34,อุบลราชธานี,Ubon Ratchathani,3425,สิรินธร,Sirindhorn,15.11249,105.42837
34,อุบลราชธานี,Ubon Ratchathani,3415,วารินชำราบ,Warin Chamrap,15.19319,104.8628
34,อุบลราชธานี,Ubon Ratchathani,3414,ม่วงสามสิบ,Muang Sam Sip,15.517,104.733
34,อุบลราชธานี,Ubon Ratchathani,3401,เมืองอุบลราชธานี,Mueang Ubon Ratchathani,15.23844,104.84866
34,อุบลราชธานี,Ubon Ratchathani,3402,ศรีเมืองใหม่,Si Mueang Mai,15.483,105.283
34,อุบลราชธานี,Ubon Ratchathani,3403,โขงเจียม,Khong Chiam,15.45432,105.50363
34,อุบลราชธานี,Ubon Ratchathani,3412,กุดข้าวปุ้น,Kut Khaopun,15.81907,105.04066
34,อุบลราชธานี,Ubon Ratchathani,3419,พิบูลมังสาหาร,Phibun Mangsahan,15.24467,105.22908
34,อุบลราชธานี,Ubon Ratchathani,3411,ตระการพืชผล,Trakan Phuet Phon,15.6136,105.06444
34,อุบลราชธานี,Ubon Ratchathani,3409,น้ำยืน,Nam Yuen,14.488333,105
34,อุบลราชธานี,Ubon Ratchathani,3408,นาจะหลวย,Na Chaluai,14.56695,105.22367
34,อุบลราชธานี,Ubon Ratchathani,3407,เดชอุดม,Det Udom,14.90598,105.07836
34,อุบลราชธานี,Ubon Ratchathani,3405,เขมราฐ,Khemarat,15.97114,105.15168
34,อุบลราชธานี,Ubon Ratchathani,3404,เขื่องใน,Khueang Nai,15.39097,104.54363
34,อุบลราชธานี,Ubon Ratchathani,3426,ทุ่งศรีอุดม,Thung Si Udom,14.73303,104.90897
34,อุบลราชธานี,Ubon Ratchathani,3410,บุณฑริก,Buntharik,14.70495,105.40444
34,อุบลราชธานี,Ubon Ratchathani,3420,ตาลสุม,Tan Sum,15.39035,105.16273
34,อุบลราชธานี,Ubon Ratchathani,3421,โพธิ์ไทร,Pho Sai,15.76739,105.34339
34,อุบลราชธานี,Ubon Ratchathani,3429,นาเยีย,Na Yia,15.0414,105.05729
34,อุบลราชธานี,Ubon Ratchathani,3430,นาตาล,Na Tan,15.8991237,105.3014109
34,อุบลราชธานี,Ubon Ratchathani,3431,เหล่าเสือโก้ก,Lao Suea Kok,15.43952,104.91662
34,อุบลราชธานี,Ubon Ratchathani,3433,น้ำขุ่น,Nam Khun,14.55508,104.89872
34,อุบลราชธานี,Ubon Ratchathani,3424,ดอนมดแดง,Don Mot Daeng,15.37694,105.02107
34,อุบลราชธานี,Ubon Ratchathani,3422,สำโรง,Samrong,14.98532,104.79139
15,อ่างทอง,Ang Thong,1502,ไชโย,Chaiyo,14.6491667,100.4786111
15,อ่างทอง,Ang Thong,1503,ป่าโมก,Pa Mok,14.4862,100.4573
15,อ่างทอง,Ang Thong,1504,โพธิ์ทอง,Pho Thong,14.667,100.417
15,อ่างทอง,Ang Thong,1505,แสวงหา,Sawaeng Ha,14.74635,100.28963
15,อ่างทอง,Ang Thong,1506,วิเศษชัยชาญ,Wiset Chai Chan,14.5945,100.33825
15,อ่างทอง,Ang Thong,1501,เมืองอ่างทอง,Mueang Ang Thong,14.58883098,100.4543315
15,อ่างทอง,Ang Thong,1507,สามโก้,Samko,14.60731,100.2488
57,เชียงราย,Chiang Rai,5707,แม่จัน,Mae Chan,20.146667,99.853333
57,เชียงราย,Chiang Rai,5718,ดอยหลวง,Doi Luang,20.118333,100.1
57,เชียงราย,Chiang Rai,5708,เชียงแสน,Chiang Saen,20.275,100.088333
57,เชียงราย,Chiang Rai,5717,เวียงเชียงรุ้ง,Wiang Chiang Rung,20.011667,100.056667
57,เชียงราย,Chiang Rai,5715,แม่ฟ้าหลวง,Mae Fa Luang,20.266667,99.8
57,เชียงราย,Chiang Rai,5706,ป่าแดด,Pa Daet,19.503333,99.993333
57,เชียงราย,Chiang Rai,5705,พาน,Phan,19.553889,99.740556
57,เชียงราย,Chiang Rai,5704,เทิง,Thoeng,19.685,100.193333
57,เชียงราย,Chiang Rai,5703,เชียงของ,Chiang Khong,20.26,100.406667
57,เชียงราย,Chiang Rai,5716,แม่ลาว,Mae Lao,19.79,99.699722
57,เชียงราย,Chiang Rai,5701,เมืองเชียงราย,Mueang Chiang Rai,19.908611,99.8325
57,เชียงราย,Chiang Rai,5702,เวียงชัย,Wiang Chai,19.883056,99.933056
57,เชียงราย,Chiang Rai,5710,แม่สรวย,Mae Suai,19.656667,99.541667
57,เชียงราย,Chiang Rai,5711,เวียงป่าเป้า,Wiang Pa Pao,19.3046,99.44925
57,เชียงราย,Chiang Rai,5712,พญาเม็งราย,Phaya Mengrai,19.848333,100.153333
57,เชียงราย,Chiang Rai,5713,เวียงแก่น,Wiang Kaen,20.111667,100.513333
57,เชียงราย,Chiang Rai,5714,ขุนตาล,Khun Tan,19.833333,100.258333
57,เชียงราย,Chiang Rai,5709,แม่สาย,Mae Sai,20.428056,99.883611
50,เชียงใหม่,Chiang Mai,5001,เมืองเชียงใหม่,Mueang Chiang Mai,18.8065,98.9466
50,เชียงใหม่,Chiang Mai,5003,แม่แจ่ม,Mae Chaem,18.7142,98.3965
50,เชียงใหม่,Chiang Mai,5004,เชียงดาว,Chiang Dao,19.4438,98.9245
50,เชียงใหม่,Chiang Mai,5012,สันป่าตอง,San Pa Tong,18.5732,98.9025
50,เชียงใหม่,Chiang Mai,5006,แม่แตง,Mae Taeng,19.2102,98.8804
50,เชียงใหม่,Chiang Mai,5002,จอมทอง,Chom Thong,18.3746,98.6161
50,เชียงใหม่,Chiang Mai,5024,ดอยหล่อ,Doi Lo,18.5303,98.8142
50,เชียงใหม่,Chiang Mai,5023,แม่ออน,Mae On,18.7421,99.3007
50,เชียงใหม่,Chiang Mai,5022,แม่วาง,Mae Wang,18.6777,98.6821
50,เชียงใหม่,Chiang Mai,5021,ไชยปราการ,Chai Prakan,19.6686,99.1456
50,เชียงใหม่,Chiang Mai,5020,เวียงแหง,Wiang Haeng,19.6004,98.6161
50,เชียงใหม่,Chiang Mai,5019,สารภี,Saraphi,18.7081,99.035
50,เชียงใหม่,Chiang Mai,5005,ดอยสะเก็ด,Doi Saket,18.9348,99.2121
50,เชียงใหม่,Chiang Mai,5017,ดอยเต่า,Doi Tao,17.9004,98.7041
50,เชียงใหม่,Chiang Mai,5016,ฮอด,Hot,18.1001,98.4404
50,เชียงใหม่,Chiang Mai,5015,หางดง,Hang Dong,18.6869,98.9188
50,เชียงใหม่,Chiang Mai,5014,สันทราย,San Sai,18.9435,99.035
50,เชียงใหม่,Chiang Mai,5018,อมก๋อย,Omkoi,17.6338,98.3527
50,เชียงใหม่,Chiang Mai,5011,พร้าว,Phrao,19.2869,99.2342
50,เชียงใหม่,Chiang Mai,5010,แม่อาย,Mae Ai,20.0762,99.2453
50,เชียงใหม่,Chiang Mai,5009,ฝาง,Fang,19.8573,99.1456
50,เชียงใหม่,Chiang Mai,5008,สะเมิง,Samoeng,18.9399,98.6161
50,เชียงใหม่,Chiang Mai,5007,แม่ริม,Mae Rim,18.9138,98.945
50,เชียงใหม่,Chiang Mai,5013,สันกำแพง,San Kamphaeng,18.7477,99.1197
76,เพชรบุรี,Phetchaburi,7608,แก่งกระจาน,Kaeng Krachan,12.85919,99.46339
76,เพชรบุรี,Phetchaburi,7607,บ้านแหลม,Ban Laem,13.16968,99.98771
76,เพชรบุรี,Phetchaburi,7606,บ้านลาด,Ban Lat,13.04533,99.83788
76,เพชรบุรี,Phetchaburi,7602,เขาย้อย,Khao Yoi,13.24025,99.82428
76,เพชรบุรี,Phetchaburi,7604,ชะอำ,Cha-am,12.8,99.96667
76,เพชรบุรี,Phetchaburi,7603,หนองหญ้าปล้อง,Nong Ya Plong,13.1259,99.4688
76,เพชรบุรี,Phetchaburi,7601,เมืองเพชรบุรี,Mueang Phetchaburi,13.08173,99.96721
76,เพชรบุรี,Phetchaburi,7605,ท่ายาง,Tha Yang,12.95772,99.90555
67,เพชรบูรณ์,Phetchabun,6701,เมืองเพชรบูรณ์,Mueang Phetchabun,16.3266,101.2524
67,เพชรบูรณ์,Phetchabun,6703,หล่มสัก,Lom Sak,16.6981,101.2524
67,เพชรบูรณ์,Phetchabun,6704,หล่มเก่า,Lom Kao,17.0212,101.2977
67,เพชรบูรณ์,Phetchabun,6705,วิเชียรบุรี,Wichian Buri,15.6572,101.1066
67,เพชรบูรณ์,Phetchabun,6706,ศรีเทพ,Si Thep,15.4495,101.207
67,เพชรบูรณ์,Phetchabun,6707,หนองไผ่,Nong Phai,16.0093,101.1164
67,เพชรบูรณ์,Phetchabun,6708,บึงสามพัน,Bueng Sam Phan,15.8333,100.9355
67,เพชรบูรณ์,Phetchabun,6709,น้ำหนาว,Nam Nao,16.8198,101.5703
67,เพชรบูรณ์,Phetchabun,6702,ชนแดน,Chon Daen,16.116,100.8451
67,เพชรบูรณ์,Phetchabun,6710,วังโป่ง,Wang Pong,16.3725,100.8226
67,เพชรบูรณ์,Phetchabun,6711,เขาค้อ,Khao Kho,16.5757,100.9355
42,เลย,Loei,4202,นาด้วง,Na Duang,17.5371,102.0261
42,เลย,Loei,4201,เมืองเลย,Mueang Loei,17.5537,101.7524
42,เลย,Loei,4214,หนองหิน,Nong Hin,17.1075,101.8208
42,เลย,Loei,4213,เอราวัณ,Erawan,17.2854,101.9576
42,เลย,Loei,4212,ผาขาว,Pha Khao,17.0502,102.0033
42,เลย,Loei,4211,ภูหลวง,Phu Luang,17.0936,101.6613
42,เลย,Loei,4210,ภูกระดึง,Phu Kradueng,16.897,101.8436
42,เลย,Loei,4208,ท่าลี่,Tha Li,17.6631,101.4793
42,เลย,Loei,4207,ภูเรือ,Phu Ruea,17.3887,101.3885
42,เลย,Loei,4206,นาแห้ว,Na Haeo,17.4091,101.0259
42,เลย,Loei,4205,ด่านซ้าย,Dan Sai,17.2126,101.207
42,เลย,Loei,4204,ปากชม,Pak Chom,18.0216,101.8883
42,เลย,Loei,4203,เชียงคาน,Chiang Khan,17.8334,101.7524
42,เลย,Loei,4209,วังสะพุง,Wang Saphung,17.2743,101.7524
54,แพร่,Phrae,5407,วังชิ้น,Wang Chin,17.86667,99.6499
54,แพร่,Phrae,5408,หนองม่วงไข่,Nong Muang Khai,18.267,100.2
54,แพร่,Phrae,5406,สอง,Song,18.5769,100.2152
54,แพร่,Phrae,5401,เมืองแพร่,Mueang Phrae,18.14589,100.14103
54,แพร่,Phrae,5404,สูงเม่น,Sung Men,18.04356,100.10312
54,แพร่,Phrae,5403,ลอง,Long,18.075,99.83167
54,แพร่,Phrae,5402,ร้องกวาง,Rong Kwang,18.33903,100.31736
54,แพร่,Phrae,5405,เด่นชัย,Den Chai,17.98372,100.05217
58,แม่ฮ่องสอน,Mae Hong Son,5801,เมืองแม่ฮ่องสอน,Mueang Mae Hong Son,19.303889,97.977222
58,แม่ฮ่องสอน,Mae Hong Son,5802,ขุนยวม,Khun Yuam,18.839444,97.951389
58,แม่ฮ่องสอน,Mae Hong Son,5803,ปาย,Pai,19.358611,98.44
58,แม่ฮ่องสอน,Mae Hong Son,5804,แม่สะเรียง,Mae Sariang,18.159444,97.933611
58,แม่ฮ่องสอน,Mae Hong Son,5805,แม่ลาน้อย,Mae La Noi,18.384444,97.936944
58,แม่ฮ่องสอน,Mae Hong Son,5806,สบเมย,Sop Moei,17.961944,97.933333
58,แม่ฮ่องสอน,Mae Hong Son,5807,ปางมะผ้า,Pang Mapha,19.5225,98.246111